Year,Month,usg_apt,flights_count,total_passengers
2021,July,SCF,3,15
2021,July,SDM,5,32
2021,July,SEA,26,153061
2021,July,SFO,65,368783
2021,July,SGR,1,7
2021,July,SIG,1,4
2021,July,SJC,14,43308
2021,July,SJU,25,70616
2021,July,SLC,11,57697
2021,July,SMF,6,36090
2021,July,SNA,5,15303
2021,July,SPN,1,248
2021,July,STL,8,26098
2021,July,STT,1,414
2021,July,STX,2,16
2021,July,SUA,1,4
2021,July,SUN,1,4
2021,July,SWF,5,669
2021,July,SYR,2,6
2021,July,TEB,40,442
2021,July,TPA,12,14772
2021,July,TPL,1,7
2021,July,TTN,1,3
2021,July,TUS,1,8
2021,July,TVI,1,5
2021,July,UAM,1,96
2021,July,VNY,27,227
2021,July,ZZZ,3,93
2021,August,ABI,1,68
2021,August,ABQ,3,321
2021,August,ACK,2,3
2021,August,ACT,1,47
2021,August,ACY,2,14
2021,August,ADW,1,147
2021,August,AEX,9,885
2021,August,AFW,1,46
2021,August,AGS,2,251
2021,August,ALB,2,16
2021,August,ANC,11,239
2021,August,APA,2,12
2021,August,APF,1,4
2021,August,ATL,69,647832
2021,August,ATW,1,8
2021,August,AUS,19,22522
2021,August,AVP,1,2
2021,August,AZA,4,203
2021,August,BCT,2,28
2021,August,BDL,5,8723
2021,August,BED,6,128
2021,August,BFI,8,152
2021,August,BFM,1,30
2021,August,BGR,2,38
2021,August,BHM,4,477
2021,August,BLI,1,6
2021,August,BLM,2,12
2021,August,BMG,1,79
2021,August,BNA,7,5430
2021,August,BOS,61,304782
2021,August,BRO,8,2447
2021,August,BTV,2,10
2021,August,BUF,2,15
2021,August,BWI,12,70959
2021,August,BZN,1,6
2021,August,CAE,2,225
2021,August,CHS,5,177
2021,August,CLE,10,7497
2021,August,CLL,2,135
2021,August,CLT,37,186375
2021,August,CMH,5,3682
2021,August,COE,1,4
2021,August,COS,2,283
2021,August,CRP,1,84
2021,August,CVG,6,3025
2021,August,DAL,4,14
2021,August,DCA,1,2427
2021,August,DEN,30,190474
2021,August,DFW,80,555715
2021,August,DLH,1,6
2021,August,DTW,23,111655
2021,August,ECP,1,117
2021,August,EGE,1,3
2021,August,EKO,1,2
2021,August,ELP,1,16
2021,August,EWR,98,841433
2021,August,FAR,1,4
2021,August,FAT,5,25419
2021,August,FLL,79,396335
2021,August,FNL,1,2
2021,August,FOK,17,129
2021,August,FRG,4,20
2021,August,FSD,1,4
2021,August,FSM,1,2
2021,August,FTW,1,2
2021,August,FXE,4,2420
2021,August,GGG,1,54
2021,August,GNV,1,1
2021,August,GON,1,2
2021,August,GPZ,1,1
2021,August,GRB,1,1
2021,August,GRK,1,128
2021,August,GTF,1,7
2021,August,GUM,10,9553
2021,August,GYY,1,87
2021,August,HCR,1,2
2021,August,HLN,1,6
2021,August,HNL,16,15713
2021,August,HOU,9,68861
2021,August,HPN,13,125
2021,August,HRL,7,7957
2021,August,HSH,1,7
2021,August,HSV,1,2
2021,August,HYA,3,27
2021,August,IAD,71,449658
2021,August,IAH,84,680027
2021,August,IND,11,2801
2021,August,INL,2,4
2021,August,JAC,1,1
2021,August,JFK,159,1633438
2021,August,JNU,1,6
2021,August,KEH,2,70
2021,August,LAS,23,79021
2021,August,LAX,140,889633
2021,August,LEX,1,12
2021,August,LGA,7,45640
2021,August,LGB,1,7
2021,August,LIT,1,4
2021,August,LKE,1,22
2021,August,LOZ,1,6
2021,August,LRD,4,992
2021,August,LUK,1,84
2021,August,MBS,1,3
2021,August,MCI,3,1011
2021,August,MCO,38,188589
2021,August,MDW,15,61667
2021,August,MEM,2,334
2021,August,MFE,3,2380
2021,August,MIA,143,1142677
2021,August,MLB,1,4
2021,August,MMU,1,2
2021,August,MOB,1,30
2021,August,MQJ,1,6
2021,August,MRY,2,8
2021,August,MSP,21,67382
2021,August,MSY,9,4819
2021,August,MTH,1,2
2021,August,MVY,1,2
2021,August,OAK,7,27278
2021,August,OGG,2,3690
2021,August,OGS,1,10
2021,August,OKC,2,131
2021,August,OMA,2,11
2021,August,ONT,4,13258
2021,August,OPF,18,132
2021,August,ORD,93,638660
2021,August,ORF,3,491
2021,August,ORL,1,2
2021,August,PBI,8,879
2021,August,PDK,2,29
2021,August,PDX,7,22382
2021,August,PHL,29,118271
2021,August,PHX,24,90129
2021,August,PIE,1,57
2021,August,PIT,7,7894
2021,August,PPG,1,34
2021,August,PSM,2,9
2021,August,PSP,1,2101
2021,August,PVD,3,21
2021,August,PVU,1,7
2021,August,PWM,1,2
2021,August,RDU,7,8368
2021,August,RFD,3,523
2021,August,RIC,1,176
2021,August,RIL,1,12
2021,August,RNO,3,4248
2021,August,ROC,1,14
2021,August,RSW,9,3614
2021,August,SAN,10,17899
2021,August,SAT,21,70210
2021,August,SAV,1,5
2021,August,SBA,1,2
2021,August,SBN,1,74
2021,August,SBP,1,8
2021,August,SDF,1,3
2021,August,SDM,1,4
2021,August,SEA,29,174555
2021,August,SFO,61,397739
2021,August,SJC,17,34292
2021,August,SJU,23,60325
2021,August,SLC,11,53744
2021,August,SLK,1,2
2021,August,SMF,6,29440
2021,August,SNA,4,12787
2021,August,SPN,1,209
2021,August,STL,7,16995
2021,August,STT,1,224
2021,August,SWF,2,180
2021,August,SYR,3,28
2021,August,TEB,55,659
2021,August,TPA,6,15635
2021,August,TTN,4,39
2021,August,TUS,3,315
2021,August,VA4,1,5
2021,August,VNY,21,147
2021,August,ZZZ,4,49
2021,September,ABI,2,102
2021,September,ABQ,3,82
2021,September,ACK,1,8
2021,September,ACT,1,66
2021,September,AEX,9,1826
2021,September,AFW,2,127
2021,September,AGS,1,6
2021,September,ALB,3,8
2021,September,ANC,8,33
2021,September,APA,2,3
2021,September,APF,1,4
2021,September,ATL,64,533850
2021,September,AUS,14,14594
2021,September,AZA,5,461
2021,September,AZO,1,5
2021,September,BCT,4,19
2021,September,BDL,2,3529
2021,September,BED,10,180
2021,September,BFI,5,171
2021,September,BFM,1,12
2021,September,BGR,5,18
2021,September,BLI,1,24
2021,September,BNA,10,7130
2021,September,BOS,56,228637
2021,September,BRO,8,2051
2021,September,BTV,1,3
2021,September,BUF,4,19
2021,September,BWI,13,54658
2021,September,CHS,3,308
2021,September,CKB,1,6
2021,September,CLE,5,4789
2021,September,CLL,2,135
2021,September,CLT,18,102173
2021,September,CMH,4,2937
2021,September,CNY,1,6
2021,September,COE,1,4
2021,September,CPR,1,2
2021,September,CVG,3,2072
2021,September,DAL,3,93
2021,September,DCA,3,5337
2021,September,DEN,35,150582
2021,September,DET,1,7
2021,September,DFW,68,417353
2021,September,DLH,1,1
2021,September,DTW,18,96433
2021,September,EKO,1,2
2021,September,ELP,2,432
2021,September,EWR,100,626986
2021,September,FAR,1,5
2021,September,FAT,5,19933
2021,September,FLL,75,348697
2021,September,FOK,6,19
2021,September,FTY,2,12
2021,September,FXE,5,546
2021,September,FYV,1,2
2021,September,GEG,3,116
2021,September,GRR,3,11
2021,September,GTF,1,1
2021,September,GUM,8,8698
2021,September,HNL,15,11459
2021,September,HOU,9,47318
2021,September,HPN,13,175
2021,September,HRL,6,8967
2021,September,HSH,1,4
2021,September,IAD,71,337767
2021,September,IAG,1,2
2021,September,IAH,78,508542
2021,September,ICT,1,109
2021,September,IND,3,939
2021,September,INL,2,9
2021,September,JAX,2,76
2021,September,JFK,158,1258472
2021,September,JNU,1,171
2021,September,KEH,2,6
2021,September,LAS,25,86354
2021,September,LAX,131,723018
2021,September,LEX,2,15
2021,September,LGA,8,53897
2021,September,LKE,2,12
2021,September,LRD,8,3571
2021,September,LUK,1,152
2021,September,MCI,1,2
2021,September,MCO,44,155672
2021,September,MDT,1,2
2021,September,MDW,15,44576
2021,September,MDY,1,63
2021,September,MEM,1,26
2021,September,MFE,2,5069
2021,September,MIA,139,914968
2021,September,MKC,2,4
2021,September,MKE,2,301
2021,September,MMU,2,10
2021,September,MRY,4,21
2021,September,MSN,1,3
2021,September,MSP,17,62164
2021,September,MSY,1,343
2021,September,MTN,1,4
2021,September,MVY,1,2
2021,September,OAK,11,23080
2021,September,OGG,2,2641
2021,September,OMA,3,22
2021,September,ONT,4,12125
2021,September,OPF,13,56
2021,September,ORD,90,497484
2021,September,ORF,1,2
2021,September,ORL,1,2
2021,September,PBI,5,29
2021,September,PDK,1,4
2021,September,PDX,7,18904
2021,September,PHL,26,80396
2021,September,PHX,27,79286
2021,September,PIE,2,65
2021,September,PIT,8,5353
2021,September,PPG,1,295
2021,September,PSM,2,15
2021,September,PSP,4,3210
2021,September,PVD,6,23
2021,September,PWK,2,2
2021,September,PWM,2,3
2021,September,RDG,1,2
2021,September,RDU,5,6685
2021,September,RFD,1,115
2021,September,RNO,1,3342
2021,September,ROC,1,8
2021,September,RST,2,5
2021,September,RSW,6,2679
2021,September,SAN,11,15634
2021,September,SAT,17,46938
2021,September,SAV,5,16
2021,September,SBN,1,2
2021,September,SCF,2,12
2021,September,SDM,3,19
2021,September,SEA,30,152737
2021,September,SFO,61,327984
2021,September,SJC,17,28247
2021,September,SJU,18,43356
2021,September,SLC,10,44283
2021,September,SMF,6,23708
2021,September,SNA,4,11113
2021,September,SPN,1,525
2021,September,SPS,1,42
2021,September,SRQ,1,1
2021,September,STL,4,8391
2021,September,STT,1,130
2021,September,SUN,1,1
2021,September,SYR,3,27
2021,September,TEB,75,564
2021,September,TKI,1,6
2021,September,TPA,11,11640
2021,September,TRM,1,6
2021,September,TTN,2,10
2021,September,TVC,2,8
2021,September,TYS,1,72
2021,September,UGN,1,1
2021,September,VNY,22,124
2021,September,ZZZ,2,11
2021,October,ABE,1,1
2021,October,ACK,3,5
2021,October,ACY,1,85
2021,October,ADS,1,4
2021,October,AEX,8,1757
2021,October,AFW,1,60
2021,October,ALB,1,6
2021,October,ANC,4,11
2021,October,APA,3,20
2021,October,APF,5,48
2021,October,ATL,63,558149
2021,October,AUS,17,27457
2021,October,AZA,5,1174
2021,October,BAF,2,4
2021,October,BCT,1,3
2021,October,BDL,2,3511
2021,October,BED,9,45
2021,October,BFI,6,331
2021,October,BFL,1,2
2021,October,BGR,5,21
2021,October,BJC,1,7
2021,October,BKL,1,1
2021,October,BLI,1,3
2021,October,BLM,1,23
2021,October,BNA,11,11573
2021,October,BOS,54,191699
2021,October,BQN,1,96
2021,October,BRO,2,2366
2021,October,BTV,2,12
2021,October,BUF,3,62
2021,October,BUR,1,3
2021,October,BWI,16,60173
2021,October,CHS,1,8
2021,October,CIU,1,12
2021,October,CLE,9,5124
2021,October,CLT,22,143194
2021,October,CMH,6,1593
2021,October,CNY,1,6
2021,October,COS,1,149
2021,October,CVG,3,2959
2021,October,DAL,4,46
2021,October,DCA,2,1130
2021,October,DEN,32,176030
2021,October,DET,1,1
2021,October,DFW,65,496266
2021,October,DPA,1,14
2021,October,DTW,20,103994
2021,October,EAU,1,8
2021,October,EGE,2,2
2021,October,ELP,1,145
2021,October,EUG,1,2
2021,October,EWR,99,610902
2021,October,FAR,3,11
2021,October,FAT,6,22550
2021,October,FCA,1,1
2021,October,FLL,82,371425
2021,October,FOK,4,16
2021,October,FRG,4,35
2021,October,FSD,1,3
2021,October,FTW,1,3
2021,October,FXE,6,864
2021,October,GEG,1,108
2021,October,GSO,1,4
2021,October,GUM,8,11189
2021,October,HNL,18,17024
2021,October,HOU,10,52632
2021,October,HPN,14,127
2021,October,HRL,7,9581
2021,October,HSH,1,1
2021,October,HSV,1,2
2021,October,IAD,80,295954
2021,October,IAH,82,567841
2021,October,ICT,1,4
2021,October,IND,5,1803
2021,October,INL,2,5
2021,October,ISP,1,3
2021,October,JAX,2,282
2021,October,JFK,154,1146079
2021,October,KEH,1,1
2021,October,KOA,1,334
2021,October,LAN,1,4
2021,October,LAS,25,122214
2021,October,LAX,127,781423
2021,October,LEX,1,7
2021,October,LGA,12,47094
2021,October,LIH,1,248
2021,October,LKE,1,2
2021,October,LRD,7,1634
2021,October,MCI,1,82
2021,October,MCO,49,190641
2021,October,MDT,1,4
2021,October,MDW,11,46279
2021,October,MEM,1,26
2021,October,MFE,4,3107
2021,October,MIA,142,1055542
2021,October,MJX,1,9
2021,October,MKC,1,16
2021,October,MKE,1,5
2021,October,MLB,1,4
2021,October,MMU,1,12
2021,October,MRY,1,2
2021,October,MSP,19,56676
2021,October,MSY,4,4231
2021,October,MTH,2,4
2021,October,MTN,1,5
2021,October,MWH,2,5
2021,October,MWL,1,2
2021,October,NUQ,2,4
2021,October,OAK,8,26306
2021,October,OGG,3,9343
2021,October,OMA,2,9
2021,October,ONT,6,13419
2021,October,OPF,12,103
2021,October,ORD,84,463822
2021,October,ORL,1,19
2021,October,OXC,1,10
2021,October,PBI,9,254
2021,October,PDX,10,17922
2021,October,PHL,39,88723
2021,October,PHX,31,133815
2021,October,PIE,2,66
2021,October,PIT,8,3103
2021,October,PPG,1,112
2021,October,PSF,1,6
2021,October,PSM,1,61
2021,October,PSP,5,30019
2021,October,PWK,3,9
2021,October,RDU,7,6159
2021,October,RIC,2,133
2021,October,RIL,1,1
2021,October,RNO,1,4022
2021,October,RST,1,2
2021,October,RSW,5,8305
2021,October,SAN,15,20549
2021,October,SAT,19,63185
2021,October,SAV,1,1
2021,October,SBA,2,8
2021,October,SBN,2,8
2021,October,SCF,8,54
2021,October,SCJ,1,46
2021,October,SDM,2,15
2021,October,SEA,29,163976
2021,October,SFB,2,840
2021,October,SFO,69,338362
2021,October,SJC,11,36113
2021,October,SJU,25,51164
2021,October,SLC,10,57638
2021,October,SLK,1,3
2021,October,SMF,7,25652
2021,October,SNA,7,16174
2021,October,SPN,1,2836
2021,October,SRQ,5,207
2021,October,STL,5,12941
2021,October,STP,1,1
2021,October,STT,1,357
2021,October,SWF,1,3
2021,October,SYR,1,2
2021,October,T6X,1,17
2021,October,TEB,73,496
2021,October,TPA,8,12220
2021,October,TUS,6,160
2021,October,TWF,1,1
2021,October,TXK,1,4
2021,October,TYS,1,2
2021,October,UES,1,1
2021,October,VNY,14,123
2021,October,ZZZ,3,9
2021,November,ACT,1,64
2021,November,ACY,2,1007
2021,November,AEX,10,2390
2021,November,AGS,1,4
2021,November,ALB,1,2
2021,November,ANC,7,31
2021,November,APA,4,21
2021,November,APF,5,45
2021,November,ATL,67,573168
2021,November,AUS,18,40479
2021,November,AZA,7,3493
2021,November,BCT,7,50
2021,November,BDL,3,3506
2021,November,BED,13,302
2021,November,BFI,8,209
2021,November,BFL,1,7
2021,November,BFM,1,1
2021,November,BGR,11,281
2021,November,BLI,1,9
2021,November,BLM,2,11
2021,November,BNA,8,7284
2021,November,BOS,59,238839
2021,November,BTL,1,8
2021,November,BTV,1,6
2021,November,BUF,3,117
2021,November,BUR,1,250
2021,November,BWI,13,66348
2021,November,CHA,1,7
2021,November,CHS,2,8
2021,November,CLE,6,8245
2021,November,CLT,31,167622
2021,November,CMH,4,2342
2021,November,CPS,1,43
2021,November,CSG,1,97
2021,November,CVG,3,2626
2021,November,DAL,9,172
2021,November,DCA,5,12993
2021,November,DEN,38,193803
2021,November,DET,1,9
2021,November,DFW,75,548135
2021,November,DSM,1,8
2021,November,DTW,24,110911
2021,November,EGE,3,113
2021,November,ELP,3,118
2021,November,ERI,1,6
2021,November,EWR,105,737248
2021,November,EYW,2,12
2021,November,FAR,1,4
2021,November,FAT,5,23205
2021,November,FLL,97,386284
2021,November,FMY,1,2
2021,November,FOK,3,14
2021,November,FPR,1,4
2021,November,FRG,4,72
2021,November,FSM,1,6
2021,November,FTY,1,12
2021,November,FXE,9,1511
2021,November,GSO,1,6
2021,November,GTF,2,5
2021,November,GUM,11,16138
2021,November,GVL,1,1
2021,November,HHR,1,8
2021,November,HNL,17,28614
2021,November,HOU,13,66378
2021,November,HPN,23,198
2021,November,HRL,9,9479
2021,November,HSH,1,1
2021,November,HSV,1,2
2021,November,IAD,78,341413
2021,November,IAH,80,661021
2021,November,ICT,1,9
2021,November,ILG,1,2
2021,November,ILM,2,9
2021,November,IND,5,1558
2021,November,INL,1,2
2021,November,ISP,1,2
2021,November,JAX,1,10
2021,November,JFK,159,1362598
2021,November,KOA,1,3808
2021,November,LAN,3,109
2021,November,LAS,28,111829
2021,November,LAX,151,868562
2021,November,LEX,1,8
2021,November,LGA,12,71897
2021,November,LGB,3,135
2021,November,LIH,1,2749
2021,November,LRD,6,1579
2021,November,MAF,1,4
2021,November,MCI,3,2411
2021,November,MCO,70,249392
2021,November,MDT,1,4
2021,November,MDW,19,46860
2021,November,MEM,1,52
2021,November,MFE,2,3269
2021,November,MIA,185,1256477
2021,November,MKC,1,92
2021,November,MKE,1,396
2021,November,MLB,4,147
2021,November,MOT,1,2
2021,November,MSP,20,68046
2021,November,MSY,4,5063
2021,November,MWL,2,3
2021,November,NEW,2,12
2021,November,NUQ,2,8
2021,November,OAK,8,27379
2021,November,OGG,4,19135
2021,November,OMA,1,2
2021,November,ONT,4,13573
2021,November,OPF,25,128
2021,November,ORD,91,578307
2021,November,ORF,2,4
2021,November,ORL,3,14
2021,November,OSH,1,2
2021,November,PBI,22,653
2021,November,PDK,2,7
2021,November,PDX,7,28055
2021,November,PHL,34,113638
2021,November,PHX,25,142528
2021,November,PIE,3,1255
2021,November,PIT,12,6266
2021,November,PNE,1,5
2021,November,PPG,1,183
2021,November,PSM,4,71
2021,November,PSP,9,27574
2021,November,PTK,1,4
2021,November,PVD,1,1
2021,November,PWK,2,4
2021,November,RDU,6,8341
2021,November,RIC,2,140
2021,November,RIL,1,8
2021,November,RNO,1,3837
2021,November,RST,1,2
2021,November,RSW,6,18614
2021,November,SAN,15,30982
2021,November,SAT,16,53531
2021,November,SAV,3,14
2021,November,SCF,4,30
2021,November,SDF,2,164
2021,November,SDM,2,6
2021,November,SEA,34,192973
2021,November,SFB,3,1486
2021,November,SFO,67,418257
2021,November,SIG,1,6
2021,November,SJC,16,41291
2021,November,SJU,30,55868
2021,November,SLC,9,59796
2021,November,SMF,7,25818
2021,November,SNA,10,19660
2021,November,SPF,1,5
2021,November,SPN,1,1352
2021,November,SRQ,4,50
2021,November,STL,8,15827
2021,November,STT,4,623
2021,November,SUA,2,9
2021,November,SWF,2,476
2021,November,SYR,3,167
2021,November,TEB,74,525
2021,November,TPA,18,31333
2021,November,TRI,1,1
2021,November,TUS,1,4
2021,November,UGN,1,11
2021,November,VNY,19,203
2021,November,VRB,1,9
2021,November,ZZZ,7,186
2021,December,ACY,1,990
2021,December,AEX,10,2221
2021,December,AFW,2,135
2021,December,AGC,1,4
2021,December,ALB,2,6
2021,December,AMA,1,2
2021,December,ANC,6,169
2021,December,AOH,1,5
2021,December,APA,2,7
2021,December,APF,7,142
2021,December,ASE,2,6
2021,December,ATL,66,638642
2021,December,AUS,17,43014
2021,December,AZA,12,5264
2021,December,BCT,4,36
2021,December,BDL,2,3232
2021,December,BED,11,97
2021,December,BFI,9,456
2021,December,BGR,3,12
2021,December,BHM,3,15
2021,December,BJC,1,11
2021,December,BLM,1,12
2021,December,BNA,8,6987
2021,December,BOI,2,13
2021,December,BOS,64,277301
2021,December,BTV,1,1
2021,December,BUF,2,61
2021,December,BUR,2,973
2021,December,BWI,13,73646
2021,December,BZN,3,18
2021,December,CAE,1,4
2021,December,CHS,2,193
2021,December,CLD,1,6
2021,December,CLE,10,9279
2021,December,CLT,39,200929
2021,December,CMH,4,851
2021,December,CPS,2,92
2021,December,CVG,3,3042
2021,December,DAL,4,46
2021,December,DCA,4,6411
2021,December,DEN,38,227527
2021,December,DFW,77,657643
2021,December,DLH,3,255
2021,December,DSM,1,14
2021,December,DTW,25,129608
2021,December,ECP,2,12
2021,December,EGE,4,25
2021,December,EKO,1,9
2021,December,EWR,106,811248
2021,December,EYW,1,2
2021,December,FAR,2,5
2021,December,FAT,5,28751
2021,December,FLG,1,2
2021,December,FLL,95,460749
2021,December,FOK,5,47
2021,December,FPR,1,3
2021,December,FRD,1,7
2021,December,FRG,3,85
2021,December,FSD,1,7
2021,December,FTW,1,16
2021,December,FTY,2,9
2021,December,FXE,11,1483
2021,December,GEG,1,2
2021,December,GJT,1,5
2021,December,GRD,1,2
2021,December,GSP,1,4
2021,December,GTF,1,4
2021,December,GUM,10,16173
2021,December,HNL,32,49908
2021,December,HOU,12,73285
2021,December,HPN,20,156
2021,December,HRL,11,8027
2021,December,HSH,1,2
2021,December,HWD,1,10
2021,December,IAD,73,415936
2021,December,IAH,85,744043
2021,December,ICT,2,5
2021,December,IND,5,2188
2021,December,INL,1,4
2021,December,ISP,1,2
2021,December,JAX,2,6
2021,December,JFK,167,1677245
2021,December,KEH,1,2
2021,December,KOA,3,5959
2021,December,LAS,30,120874
2021,December,LAX,162,1035755
2021,December,LFK,1,9
2021,December,LGA,11,53461
2021,December,LIH,2,3059
2021,December,LIT,1,4
2021,December,LKE,1,2
2021,December,LNK,1,12
2021,December,LRD,4,2751
2021,December,MCI,5,4430
2021,December,MCO,72,376662
2021,December,MDT,1,40
2021,December,MDW,18,50628
2021,December,MEM,3,58
2021,December,MFE,3,704
2021,December,MIA,195,1618497
2021,December,MKE,8,1848
2021,December,MKG,1,2
2021,December,MLB,3,75
2021,December,MRY,1,1
2021,December,MSL,1,9
2021,December,MSN,1,52
2021,December,MSP,36,120645
2021,December,MSY,7,7861
2021,December,MTH,1,6
2021,December,NKX,2,121
2021,December,NOT,1,4
2021,December,NUQ,2,16
2021,December,OAK,8,32265
2021,December,OCF,1,1
2021,December,OGG,7,27911
2021,December,OKC,1,56
2021,December,OMA,2,10
2021,December,ONT,5,16521
2021,December,OPF,35,315
2021,December,ORD,108,688874
2021,December,ORH,1,106
2021,December,ORL,2,5
2021,December,PAE,1,1
2021,December,PBI,26,4565
2021,December,PDK,3,16
2021,December,PDX,7,29719
2021,December,PHL,40,135215
2021,December,PHX,32,161531
2021,December,PIA,1,3
2021,December,PIE,3,1561
2021,December,PIT,6,3892
2021,December,PPG,1,341
2021,December,PSP,14,24050
2021,December,PVD,1,1
2021,December,PWK,3,28
2021,December,RBW,1,1
2021,December,RDU,6,7092
2021,December,RFD,1,332
2021,December,RIC,2,133
2021,December,RNO,2,5797
2021,December,RST,1,1
2021,December,RSW,9,23890
2021,December,RWI,1,6
2021,December,SAF,1,2
2021,December,SAN,15,33818
2021,December,SAT,14,60570
2021,December,SAV,5,20
2021,December,SBA,1,10
2021,December,SBD,2,12
2021,December,SBN,1,2
2021,December,SCF,5,56
2021,December,SDF,1,1
2021,December,SEA,34,220695
2021,December,SFB,9,4765
2021,December,SFO,78,514450
2021,December,SIG,1,6
2021,December,SJC,26,47097
2021,December,SJU,31,61623
2021,December,SLC,13,62978
2021,December,SMF,9,28870
2021,December,SNA,9,21616
2021,December,SPN,1,817
2021,December,SRQ,4,49
2021,December,SSI,1,5
2021,December,STL,8,22581
2021,December,STT,4,1022
2021,December,SUA,1,4
2021,December,SUN,1,5
2021,December,TEB,84,634
2021,December,TMB,2,18
2021,December,TOL,1,409
2021,December,TPA,18,51900
2021,December,TRM,1,2
2021,December,TTN,2,11
2021,December,TUL,1,7
2021,December,TUS,3,153
2021,December,TWF,1,3
2021,December,UGN,1,7
2021,December,VNY,20,207
2021,December,VRB,2,3
2021,December,YUM,2,4
2021,December,ZZZ,5,121
2022,January,ACY,1,333
2022,January,AEX,9,1542
2022,January,AGS,4,399
2022,January,ALB,1,4
2022,January,ANC,6,277
2022,January,APA,3,9
2022,January,APF,6,88
2022,January,ATL,66,573229
2022,January,AUS,24,35012
2022,January,AZA,11,6045
2022,January,BCT,7,44
2022,January,BDL,2,2622
2022,January,BED,9,48
2022,January,BFI,13,291
2022,January,BFL,1,2
2022,January,BFM,2,5
2022,January,BGR,9,1729
2022,January,BHM,4,591
2022,January,BJC,2,6
2022,January,BNA,7,6328
2022,January,BOS,62,221267
2022,January,BUF,2,157
2022,January,BUR,1,384
2022,January,BWI,16,60321
2022,January,CAE,1,136
2022,January,CKV,1,2
2022,January,CLE,7,8580
2022,January,CLT,40,161494
2022,January,CMH,10,2707
2022,January,CPS,3,135
2022,January,CRP,2,122
2022,January,CVG,3,4212
2022,January,CXO,1,1
2022,January,DAB,1,1
2022,January,DAL,3,52
2022,January,DCA,6,6875
2022,January,DEN,39,194656
2022,January,DET,1,6
2022,January,DFW,79,543875
2022,January,DPA,1,10
2022,January,DSM,3,987
2022,January,DTW,26,112632
2022,January,ECP,1,78
2022,January,EGE,2,4
2022,January,ELP,1,749
2022,January,EVV,1,177
2022,January,EWR,105,608350
2022,January,FAR,1,4
2022,January,FAT,6,28879
2022,January,FLL,101,416780
2022,January,FOK,1,1
2022,January,FPR,1,3
2022,January,FRG,2,18
2022,January,FXE,10,1511
2022,January,GSO,1,5
2022,January,GUM,10,14429
2022,January,HDN,1,7
2022,January,HHR,1,2
2022,January,HNL,24,40754
2022,January,HOU,12,59807
2022,January,HPN,14,103
2022,January,HRL,8,4753
2022,January,IAD,74,343573
2022,January,IAH,79,622161
2022,January,ILM,1,15
2022,January,IND,6,7913
2022,January,INL,1,4
2022,January,ISP,1,3
2022,January,JAC,2,9
2022,January,JAX,5,347
2022,January,JFK,179,1340911
2022,January,KEH,1,1
2022,January,KOA,5,5492
2022,January,LAL,1,8
2022,January,LAS,33,102855
2022,January,LAX,155,840129
